@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude,ValuePresent
2023-01-03T20:00:00Z,Bexley,BX2,,,NO2,2.2,,,,,True
2023-01-03T21:00:00Z,Bexley,BX2,,,NO2,1.4,,,,,True
2023-01-03T22:00:00Z,Bexley,BX2,,,NO2,0.9,,,,,True
2023-01-03T23:00:00Z,Bexley,BX2,,,NO2,-0.5,,,,,True
2023-01-04T00:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-04T01:00:00Z,Bexley,BX2,,,NO2,-1.8,,,,,True
2023-01-04T02:00:00Z,Bexley,BX2,,,NO2,-1.8,,,,,True
2023-01-04T03:00:00Z,Bexley,BX2,,,NO2,-1.5,,,,,True
2023-01-04T04:00:00Z,Bexley,BX2,,,NO2,-1.1,,,,,True
2023-01-04T05:00:00Z,Bexley,BX2,,,NO2,-0.4,,,,,True
2023-01-04T06:00:00Z,Bexley,BX2,,,NO2,1.2,,,,,True
2023-01-04T07:00:00Z,Bexley,BX2,,,NO2,3.7,,,,,True
2023-01-04T08:00:00Z,Bexley,BX2,,,NO2,7.0,,,,,True
2023-01-04T09:00:00Z,Bexley,BX2,,,NO2,8.2,,,,,True
2023-01-04T10:00:00Z,Bexley,BX2,,,NO2,5.2,,,,,True
2023-01-04T11:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-04T12:00:00Z,Bexley,BX2,,,NO2,3.5,,,,,True
2023-01-04T13:00:00Z,Bexley,BX2,,,NO2,3.5,,,,,True
2023-01-04T14:00:00Z,Bexley,BX2,,,NO2,4.7,,,,,True
2023-01-04T15:00:00Z,Bexley,BX2,,,NO2,5.9,,,,,True
2023-01-04T16:00:00Z,Bexley,BX2,,,NO2,5.9,,,,,True
2023-01-04T17:00:00Z,Bexley,BX2,,,NO2,6.4,,,,,True
2023-01-04T18:00:00Z,Bexley,BX2,,,NO2,5.1,,,,,True
2023-01-04T19:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-04T20:00:00Z,Bexley,BX2,,,NO2,5.3,,,,,True
2023-01-04T21:00:00Z,Bexley,BX2,,,NO2,4.1,,,,,True
2023-01-04T22:00:00Z,Bexley,BX2,,,NO2,2.7,,,,,True
2023-01-04T23:00:00Z,Bexley,BX2,,,NO2,1.3,,,,,True
2023-01-05T00:00:00Z,Bexley,BX2,,,NO2,0.7,,,,,True
2023-01-05T01:00:00Z,Bexley,BX2,,,NO2,-0.4,,,,,True
2023-01-05T02:00:00Z,Bexley,BX2,,,NO2,-0.5,,,,,True
2023-01-05T03:00:00Z,Bexley,BX2,,,NO2,-0.4,,,,,True
2023-01-05T04:00:00Z,Bexley,BX2,,,NO2,-0.8,,,,,True
2023-01-05T05:00:00Z,Bexley,BX2,,,NO2,0.2,,,,,True
2023-01-05T06:00:00Z,Bexley,BX2,,,NO2,4.8,,,,,True
2023-01-05T07:00:00Z,Bexley,BX2,,,NO2,9.5,,,,,True
2023-01-05T08:00:00Z,Bexley,BX2,,,NO2,14.5,,,,,True
2023-01-05T09:00:00Z,Bexley,BX2,,,NO2,15.9,,,,,True
2023-01-05T10:00:00Z,Bexley,BX2,,,NO2,9.6,,,,,True
2023-01-05T11:00:00Z,Bexley,BX2,,,NO2,8.9,,,,,True
2023-01-05T12:00:00Z,Bexley,BX2,,,NO2,9.6,,,,,True
2023-01-05T13:00:00Z,Bexley,BX2,,,NO2,7.6,,,,,True
2023-01-05T14:00:00Z,Bexley,BX2,,,NO2,8.0,,,,,True
2023-01-05T15:00:00Z,Bexley,BX2,,,NO2,11.4,,,,,True
2023-01-05T16:00:00Z,Bexley,BX2,,,NO2,11.0,,,,,True
2023-01-05T17:00:00Z,Bexley,BX2,,,NO2,9.9,,,,,True
2023-01-05T18:00:00Z,Bexley,BX2,,,NO2,9.3,,,,,True
2023-01-05T19:00:00Z,Bexley,BX2,,,NO2,6.7,,,,,True
2023-01-05T20:00:00Z,Bexley,BX2,,,NO2,4.7,,,,,True
2023-01-05T21:00:00Z,Bexley,BX2,,,NO2,3.2,,,,,True
2023-01-05T22:00:00Z,Bexley,BX2,,,NO2,1.9,,,,,True
2023-01-05T23:00:00Z,Bexley,BX2,,,NO2,0.9,,,,,True
2023-01-06T00:00:00Z,Bexley,BX2,,,NO2,-0.2,,,,,True
2023-01-06T01:00:00Z,Bexley,BX2,,,NO2,-1.1,,,,,True
2023-01-06T02:00:00Z,Bexley,BX2,,,NO2,-0.9,,,,,True
2023-01-06T03:00:00Z,Bexley,BX2,,,NO2,-0.9,,,,,True
2023-01-06T04:00:00Z,Bexley,BX2,,,NO2,-0.3,,,,,True
2023-01-06T05:00:00Z,Bexley,BX2,,,NO2,0.4,,,,,True
2023-01-06T06:00:00Z,Bexley,BX2,,,NO2,6.0,,,,,True
2023-01-06T07:00:00Z,Bexley,BX2,,,NO2,12.9,,,,,True
2023-01-06T08:00:00Z,Bexley,BX2,,,NO2,16.1,,,,,True
2023-01-06T09:00:00Z,Bexley,BX2,,,NO2,15.7,,,,,True
2023-01-06T10:00:00Z,Bexley,BX2,,,NO2,9.7,,,,,True
2023-01-06T11:00:00Z,Bexley,BX2,,,NO2,9.3,,,,,True
2023-01-06T12:00:00Z,Bexley,BX2,,,NO2,9.3,,,,,True
2023-01-06T14:00:00Z,Bexley,BX2,,,NO2,9.3,,,,,True
2023-01-06T15:00:00Z,Bexley,BX2,,,NO2,14.1,,,,,True
2023-01-06T16:00:00Z,Bexley,BX2,,,NO2,18.7,,,,,True
2023-01-06T17:00:00Z,Bexley,BX2,,,NO2,18.7,,,,,True
2023-01-06T18:00:00Z,Bexley,BX2,,,NO2,9.7,,,,,True
2023-01-06T19:00:00Z,Bexley,BX2,,,NO2,5.6,,,,,True
2023-01-06T20:00:00Z,Bexley,BX2,,,NO2,3.1,,,,,True
2023-01-06T21:00:00Z,Bexley,BX2,,,NO2,1.9,,,,,True
2023-01-06T22:00:00Z,Bexley,BX2,,,NO2,0.8,,,,,True
2023-01-06T23:00:00Z,Bexley,BX2,,,NO2,0.6,,,,,True
2023-01-07T00:00:00Z,Bexley,BX2,,,NO2,0.0,,,,,True
2023-01-07T01:00:00Z,Bexley,BX2,,,NO2,0.1,,,,,True
2023-01-07T02:00:00Z,Bexley,BX2,,,NO2,-0.6,,,,,True
2023-01-07T03:00:00Z,Bexley,BX2,,,NO2,-1.2,,,,,True
2023-01-07T04:00:00Z,Bexley,BX2,,,NO2,-1.3,,,,,True
2023-01-07T05:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-07T06:00:00Z,Bexley,BX2,,,NO2,0.0,,,,,True
2023-01-07T07:00:00Z,Bexley,BX2,,,NO2,0.3,,,,,True
2023-01-07T08:00:00Z,Bexley,BX2,,,NO2,1.3,,,,,True
2023-01-07T09:00:00Z,Bexley,BX2,,,NO2,2.3,,,,,True
2023-01-07T10:00:00Z,Bexley,BX2,,,NO2,2.4,,,,,True
2023-01-07T11:00:00Z,Bexley,BX2,,,NO2,2.8,,,,,True
2023-01-07T12:00:00Z,Bexley,BX2,,,NO2,3.8,,,,,True
2023-01-07T13:00:00Z,Bexley,BX2,,,NO2,2.9,,,,,True
2023-01-07T14:00:00Z,Bexley,BX2,,,NO2,2.6,,,,,True
2023-01-07T15:00:00Z,Bexley,BX2,,,NO2,3.5,,,,,True
2023-01-07T16:00:00Z,Bexley,BX2,,,NO2,4.7,,,,,True
2023-01-07T17:00:00Z,Bexley,BX2,,,NO2,3.6,,,,,True
2023-01-07T18:00:00Z,Bexley,BX2,,,NO2,3.5,,,,,True
2023-01-07T19:00:00Z,Bexley,BX2,,,NO2,3.4,,,,,True
2023-01-07T20:00:00Z,Bexley,BX2,,,NO2,3.4,,,,,True
2023-01-07T21:00:00Z,Bexley,BX2,,,NO2,4.8,,,,,True
2023-01-07T22:00:00Z,Bexley,BX2,,,NO2,2.1,,,,,True
2023-01-07T23:00:00Z,Bexley,BX2,,,NO2,2.4,,,,,True
2023-01-08T00:00:00Z,Bexley,BX2,,,NO2,2.1,,,,,True
2023-01-08T01:00:00Z,Bexley,BX2,,,NO2,-0.3,,,,,True
2023-01-08T02:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-08T03:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-08T04:00:00Z,Bexley,BX2,,,NO2,-1.1,,,,,True
2023-01-08T05:00:00Z,Bexley,BX2,,,NO2,-0.9,,,,,True
2023-01-08T06:00:00Z,Bexley,BX2,,,NO2,0.7,,,,,True
2023-01-08T07:00:00Z,Bexley,BX2,,,NO2,1.6,,,,,True
2023-01-08T08:00:00Z,Bexley,BX2,,,NO2,3.3,,,,,True
2023-01-08T09:00:00Z,Bexley,BX2,,,NO2,6.0,,,,,True
2023-01-08T10:00:00Z,Bexley,BX2,,,NO2,4.3,,,,,True
2023-01-08T11:00:00Z,Bexley,BX2,,,NO2,2.2,,,,,True
2023-01-08T12:00:00Z,Bexley,BX2,,,NO2,1.3,,,,,True
2023-01-08T13:00:00Z,Bexley,BX2,,,NO2,2.0,,,,,True
2023-01-08T14:00:00Z,Bexley,BX2,,,NO2,2.8,,,,,True
2023-01-08T15:00:00Z,Bexley,BX2,,,NO2,4.4,,,,,True
2023-01-08T16:00:00Z,Bexley,BX2,,,NO2,2.8,,,,,True
2023-01-08T17:00:00Z,Bexley,BX2,,,NO2,6.6,,,,,True
2023-01-08T18:00:00Z,Bexley,BX2,,,NO2,4.5,,,,,True
2023-01-08T19:00:00Z,Bexley,BX2,,,NO2,8.4,,,,,True
2023-01-08T20:00:00Z,Bexley,BX2,,,NO2,8.1,,,,,True
2023-01-08T21:00:00Z,Bexley,BX2,,,NO2,11.3,,,,,True
2023-01-08T22:00:00Z,Bexley,BX2,,,NO2,7.9,,,,,True
2023-01-08T23:00:00Z,Bexley,BX2,,,NO2,3.4,,,,,True
2023-01-09T00:00:00Z,Bexley,BX2,,,NO2,9.3,,,,,True
2023-01-09T01:00:00Z,Bexley,BX2,,,NO2,3.0,,,,,True
2023-01-09T02:00:00Z,Bexley,BX2,,,NO2,3.0,,,,,True
2023-01-09T03:00:00Z,Bexley,BX2,,,NO2,1.3,,,,,True
2023-01-09T04:00:00Z,Bexley,BX2,,,NO2,1.5,,,,,True
2023-01-09T05:00:00Z,Bexley,BX2,,,NO2,2.7,,,,,True
2023-01-09T06:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-09T07:00:00Z,Bexley,BX2,,,NO2,8.7,,,,,True
2023-01-09T08:00:00Z,Bexley,BX2,,,NO2,14.5,,,,,True
2023-01-09T09:00:00Z,Bexley,BX2,,,NO2,16.6,,,,,True
2023-01-09T10:00:00Z,Bexley,BX2,,,NO2,14.8,,,,,True
2023-01-09T11:00:00Z,Bexley,BX2,,,NO2,20.3,,,,,True
2023-01-09T12:00:00Z,Bexley,BX2,,,NO2,17.0,,,,,True
2023-01-09T13:00:00Z,Bexley,BX2,,,NO2,12.7,,,,,True
2023-01-09T14:00:00Z,Bexley,BX2,,,NO2,9.1,,,,,True
2023-01-09T15:00:00Z,Bexley,BX2,,,NO2,10.3,,,,,True
2023-01-09T16:00:00Z,Bexley,BX2,,,NO2,16.1,,,,,True
2023-01-09T17:00:00Z,Bexley,BX2,,,NO2,22.9,,,,,True
2023-01-09T18:00:00Z,Bexley,BX2,,,NO2,22.8,,,,,True
2023-01-09T19:00:00Z,Bexley,BX2,,,NO2,19.4,,,,,True
2023-01-09T20:00:00Z,Bexley,BX2,,,NO2,16.4,,,,,True
2023-01-09T21:00:00Z,Bexley,BX2,,,NO2,12.8,,,,,True
2023-01-09T22:00:00Z,Bexley,BX2,,,NO2,8.0,,,,,True
2023-01-09T23:00:00Z,Bexley,BX2,,,NO2,5.9,,,,,True
2023-01-10T00:00:00Z,Bexley,BX2,,,NO2,5.4,,,,,True
2023-01-10T01:00:00Z,Bexley,BX2,,,NO2,2.8,,,,,True
2023-01-10T02:00:00Z,Bexley,BX2,,,NO2,2.2,,,,,True
2023-01-10T03:00:00Z,Bexley,BX2,,,NO2,1.3,,,,,True
2023-01-10T04:00:00Z,Bexley,BX2,,,NO2,1.6,,,,,True
2023-01-10T05:00:00Z,Bexley,BX2,,,NO2,4.8,,,,,True
2023-01-10T06:00:00Z,Bexley,BX2,,,NO2,11.0,,,,,True
2023-01-10T07:00:00Z,Bexley,BX2,,,NO2,11.8,,,,,True
2023-01-10T08:00:00Z,Bexley,BX2,,,NO2,18.4,,,,,True
2023-01-10T09:00:00Z,Bexley,BX2,,,NO2,6.4,,,,,True
2023-01-10T10:00:00Z,Bexley,BX2,,,NO2,3.7,,,,,True
2023-01-10T11:00:00Z,Bexley,BX2,,,NO2,3.6,,,,,True
2023-01-10T12:00:00Z,Bexley,BX2,,,NO2,6.0,,,,,True
2023-01-10T13:00:00Z,Bexley,BX2,,,NO2,7.7,,,,,True
2023-01-10T14:00:00Z,Bexley,BX2,,,NO2,6.8,,,,,True
2023-01-10T15:00:00Z,Bexley,BX2,,,NO2,8.8,,,,,True
2023-01-10T16:00:00Z,Bexley,BX2,,,NO2,8.8,,,,,True
2023-01-10T17:00:00Z,Bexley,BX2,,,NO2,7.2,,,,,True
2023-01-10T18:00:00Z,Bexley,BX2,,,NO2,5.2,,,,,True
2023-01-10T19:00:00Z,Bexley,BX2,,,NO2,3.5,,,,,True
2023-01-10T20:00:00Z,Bexley,BX2,,,NO2,2.4,,,,,True
2023-01-10T21:00:00Z,Bexley,BX2,,,NO2,2.0,,,,,True
2023-01-10T22:00:00Z,Bexley,BX2,,,NO2,1.8,,,,,True
2023-01-10T23:00:00Z,Bexley,BX2,,,NO2,1.2,,,,,True
2023-01-11T00:00:00Z,Bexley,BX2,,,NO2,-0.2,,,,,True
2023-01-11T01:00:00Z,Bexley,BX2,,,NO2,-0.7,,,,,True
2023-01-11T02:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-11T03:00:00Z,Bexley,BX2,,,NO2,-1.3,,,,,True
2023-01-11T04:00:00Z,Bexley,BX2,,,NO2,-0.9,,,,,True
2023-01-11T05:00:00Z,Bexley,BX2,,,NO2,0.1,,,,,True
2023-01-11T06:00:00Z,Bexley,BX2,,,NO2,4.7,,,,,True
2023-01-11T07:00:00Z,Bexley,BX2,,,NO2,7.1,,,,,True
2023-01-11T08:00:00Z,Bexley,BX2,,,NO2,12.8,,,,,True
2023-01-11T09:00:00Z,Bexley,BX2,,,NO2,13.9,,,,,True
2023-01-11T10:00:00Z,Bexley,BX2,,,NO2,8.0,,,,,True
2023-01-11T11:00:00Z,Bexley,BX2,,,NO2,6.1,,,,,True
2023-01-11T12:00:00Z,Bexley,BX2,,,NO2,5.3,,,,,True
2023-01-11T13:00:00Z,Bexley,BX2,,,NO2,5.2,,,,,True
2023-01-11T14:00:00Z,Bexley,BX2,,,NO2,6.2,,,,,True
2023-01-11T15:00:00Z,Bexley,BX2,,,NO2,9.9,,,,,True
2023-01-11T16:00:00Z,Bexley,BX2,,,NO2,8.2,,,,,True
2023-01-11T17:00:00Z,Bexley,BX2,,,NO2,9.7,,,,,True
2023-01-11T18:00:00Z,Bexley,BX2,,,NO2,8.3,,,,,True
2023-01-11T19:00:00Z,Bexley,BX2,,,NO2,6.6,,,,,True
2023-01-11T20:00:00Z,Bexley,BX2,,,NO2,4.6,,,,,True
2023-01-11T21:00:00Z,Bexley,BX2,,,NO2,3.9,,,,,True
2023-01-11T22:00:00Z,Bexley,BX2,,,NO2,1.6,,,,,True
2023-01-11T23:00:00Z,Bexley,BX2,,,NO2,0.3,,,,,True
2023-01-12T00:00:00Z,Bexley,BX2,,,NO2,-0.9,,,,,True
2023-01-12T01:00:00Z,Bexley,BX2,,,NO2,-1.9,,,,,True
2023-01-12T02:00:00Z,Bexley,BX2,,,NO2,-2.0,,,,,True
2023-01-12T03:00:00Z,Bexley,BX2,,,NO2,-2.2,,,,,True
2023-01-12T04:00:00Z,Bexley,BX2,,,NO2,-1.6,,,,,True
2023-01-12T05:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-12T06:00:00Z,Bexley,BX2,,,NO2,0.7,,,,,True
2023-01-12T07:00:00Z,Bexley,BX2,,,NO2,2.5,,,,,True
2023-01-12T08:00:00Z,Bexley,BX2,,,NO2,6.1,,,,,True
2023-01-12T09:00:00Z,Bexley,BX2,,,NO2,8.6,,,,,True
2023-01-12T10:00:00Z,Bexley,BX2,,,NO2,6.3,,,,,True
2023-01-12T11:00:00Z,Bexley,BX2,,,NO2,4.8,,,,,True
2023-01-12T12:00:00Z,Bexley,BX2,,,NO2,5.1,,,,,True
2023-01-12T13:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-12T14:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-12T15:00:00Z,Bexley,BX2,,,NO2,7.5,,,,,True
2023-01-12T16:00:00Z,Bexley,BX2,,,NO2,10.6,,,,,True
2023-01-12T17:00:00Z,Bexley,BX2,,,NO2,7.5,,,,,True
2023-01-12T18:00:00Z,Bexley,BX2,,,NO2,6.5,,,,,True
2023-01-12T19:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-12T20:00:00Z,Bexley,BX2,,,NO2,3.6,,,,,True
2023-01-12T21:00:00Z,Bexley,BX2,,,NO2,3.4,,,,,True
2023-01-12T22:00:00Z,Bexley,BX2,,,NO2,1.3,,,,,True
2023-01-12T23:00:00Z,Bexley,BX2,,,NO2,0.9,,,,,True
2023-01-13T00:00:00Z,Bexley,BX2,,,NO2,0.2,,,,,True
2023-01-13T01:00:00Z,Bexley,BX2,,,NO2,-1.5,,,,,True
2023-01-13T02:00:00Z,Bexley,BX2,,,NO2,-1.7,,,,,True
2023-01-13T03:00:00Z,Bexley,BX2,,,NO2,-1.8,,,,,True
2023-01-13T04:00:00Z,Bexley,BX2,,,NO2,-1.9,,,,,True
2023-01-13T05:00:00Z,Bexley,BX2,,,NO2,-1.4,,,,,True
2023-01-13T06:00:00Z,Bexley,BX2,,,NO2,0.9,,,,,True
2023-01-13T07:00:00Z,Bexley,BX2,,,NO2,3.0,,,,,True
2023-01-13T08:00:00Z,Bexley,BX2,,,NO2,6.8,,,,,True
2023-01-13T09:00:00Z,Bexley,BX2,,,NO2,9.1,,,,,True
2023-01-13T10:00:00Z,Bexley,BX2,,,NO2,6.7,,,,,True
2023-01-13T11:00:00Z,Bexley,BX2,,,NO2,6.1,,,,,True
2023-01-13T12:00:00Z,Bexley,BX2,,,NO2,7.2,,,,,True
2023-01-13T13:00:00Z,Bexley,BX2,,,NO2,9.0,,,,,True
2023-01-13T14:00:00Z,Bexley,BX2,,,NO2,9.1,,,,,True
2023-01-13T15:00:00Z,Bexley,BX2,,,NO2,12.6,,,,,True
2023-01-13T16:00:00Z,Bexley,BX2,,,NO2,13.0,,,,,True
2023-01-13T17:00:00Z,Bexley,BX2,,,NO2,15.6,,,,,True
2023-01-13T18:00:00Z,Bexley,BX2,,,NO2,14.9,,,,,True
2023-01-13T19:00:00Z,Bexley,BX2,,,NO2,15.4,,,,,True
2023-01-13T20:00:00Z,Bexley,BX2,,,NO2,9.8,,,,,True
2023-01-13T21:00:00Z,Bexley,BX2,,,NO2,9.7,,,,,True
2023-01-13T22:00:00Z,Bexley,BX2,,,NO2,10.2,,,,,True
2023-01-13T23:00:00Z,Bexley,BX2,,,NO2,7.5,,,,,True
2023-01-14T00:00:00Z,Bexley,BX2,,,NO2,6.2,,,,,True
2023-01-14T01:00:00Z,Bexley,BX2,,,NO2,2.3,,,,,True
2023-01-14T02:00:00Z,Bexley,BX2,,,NO2,1.5,,,,,True
2023-01-14T03:00:00Z,Bexley,BX2,,,NO2,0.3,,,,,True
2023-01-14T04:00:00Z,Bexley,BX2,,,NO2,-0.9,,,,,True
2023-01-14T05:00:00Z,Bexley,BX2,,,NO2,-1.0,,,,,True
2023-01-14T06:00:00Z,Bexley,BX2,,,NO2,-0.7,,,,,True
2023-01-14T07:00:00Z,Bexley,BX2,,,NO2,0.0,,,,,True
2023-01-14T08:00:00Z,Bexley,BX2,,,NO2,2.1,,,,,True
2023-01-14T09:00:00Z,Bexley,BX2,,,NO2,2.8,,,,,True
2023-01-14T10:00:00Z,Bexley,BX2,,,NO2,2.3,,,,,True
2023-01-14T11:00:00Z,Bexley,BX2,,,NO2,3.0,,,,,True
2023-01-14T12:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-14T13:00:00Z,Bexley,BX2,,,NO2,6.3,,,,,True
2023-01-14T14:00:00Z,Bexley,BX2,,,NO2,4.9,,,,,True
2023-01-14T15:00:00Z,Bexley,BX2,,,NO2,4.4,,,,,True
2023-01-14T16:00:00Z,Bexley,BX2,,,NO2,6.2,,,,,True
2023-01-14T17:00:00Z,Bexley,BX2,,,NO2,9.2,,,,,True
2023-01-14T18:00:00Z,Bexley,BX2,,,NO2,6.3,,,,,True
2023-01-14T19:00:00Z,Bexley,BX2,,,NO2,5.0,,,,,True
2023-01-14T20:00:00Z,Bexley,BX2,,,NO2,4.8,,,,,True
2023-01-14T21:00:00Z,Bexley,BX2,,,NO2,4.1,,,,,True
2023-01-14T22:00:00Z,Bexley,BX2,,,NO2,3.5,,,,,True
2023-01-14T23:00:00Z,Bexley,BX2,,,NO2,2.4,,,,,True
2023-01-15T00:00:00Z,Bexley,BX2,,,NO2,1.4,,,,,True
2023-01-15T01:00:00Z,Bexley,BX2,,,NO2,-0.1,,,,,True
2023-01-15T02:00:00Z,Bexley,BX2,,,NO2,-0.5,,,,,True
2023-01-15T03:00:00Z,Bexley,BX2,,,NO2,-0.5,,,,,True
2023-01-15T04:00:00Z,Bexley,BX2,,,NO2,-1.4,,,,,True
2023-01-15T05:00:00Z,Bexley,BX2,,,NO2,-0.8,,,,,True
2023-01-15T06:00:00Z,Bexley,BX2,,,NO2,-0.8,,,,,True
2023-01-15T07:00:00Z,Bexley,BX2,,,NO2,0.6,,,,,True
2023-01-15T08:00:00Z,Bexley,BX2,,,NO2,0.8,,,,,True
2023-01-15T09:00:00Z,Bexley,BX2,,,NO2,2.1,,,,,True
2023-01-15T10:00:00Z,Bexley,BX2,,,NO2,1.8,,,,,True
2023-01-15T11:00:00Z,Bexley,BX2,,,NO2,2.4,,,,,True
2023-01-15T12:00:00Z,Bexley,BX2,,,NO2,2.6,,,,,True
2023-01-15T13:00:00Z,Bexley,BX2,,,NO2,4.1,,,,,True
2023-01-15T14:00:00Z,Bexley,BX2,,,NO2,4.9,,,,,True
2023-01-15T15:00:00Z,Bexley,BX2,,,NO2,6.7,,,,,True
2023-01-15T16:00:00Z,Bexley,BX2,,,NO2,10.2,,,,,True
2023-01-15T17:00:00Z,Bexley,BX2,,,NO2,11.7,,,,,True
2023-01-15T18:00:00Z,Bexley,BX2,,,NO2,18.1,,,,,True
2023-01-15T19:00:00Z,Bexley,BX2,,,NO2,12.9,,,,,True
2023-01-15T20:00:00Z,Bexley,BX2,,,NO2,10.5,,,,,True
2023-01-15T21:00:00Z,Bexley,BX2,,,NO2,10.4,,,,,True
2023-01-15T22:00:00Z,Bexley,BX2,,,NO2,22.7,,,,,True
2023-01-15T23:00:00Z,Bexley,BX2,,,NO2,38.7,,,,,True
2023-01-16T00:00:00Z,Bexley,BX2,,,NO2,20.5,,,,,True
2023-01-16T01:00:00Z,Bexley,BX2,,,NO2,33.1,,,,,True
2023-01-16T02:00:00Z,Bexley,BX2,,,NO2,23.4,,,,,True
2023-01-16T03:00:00Z,Bexley,BX2,,,NO2,8.1,,,,,True
2023-01-16T04:00:00Z,Bexley,BX2,,,NO2,14.2,,,,,True
2023-01-16T05:00:00Z,Bexley,BX2,,,NO2,9.7,,,,,True
2023-01-16T06:00:00Z,Bexley,BX2,,,NO2,22.1,,,,,True
2023-01-16T07:00:00Z,Bexley,BX2,,,NO2,19.1,,,,,True
2023-01-16T08:00:00Z,Bexley,BX2,,,NO2,20.0,,,,,True
2023-01-16T09:00:00Z,Bexley,BX2,,,NO2,17.0,,,,,True
2023-01-16T10:00:00Z,Bexley,BX2,,,NO2,16.5,,,,,True
2023-01-16T11:00:00Z,Bexley,BX2,,,NO2,12.2,,,,,True
2023-01-16T12:00:00Z,Bexley,BX2,,,NO2,13.3,,,,,True
2023-01-16T13:00:00Z,Bexley,BX2,,,NO2,16.6,,,,,True
2023-01-16T14:00:00Z,Bexley,BX2,,,NO2,15.7,,,,,True
2023-01-16T15:00:00Z,Bexley,BX2,,,NO2,20.0,,,,,True
2023-01-16T16:00:00Z,Bexley,BX2,,,NO2,28.6,,,,,True
2023-01-16T17:00:00Z,Bexley,BX2,,,NO2,19.2,,,,,True
2023-01-16T18:00:00Z,Bexley,BX2,,,NO2,22.6,,,,,True
2023-01-16T19:00:00Z,Bexley,BX2,,,NO2,34.2,,,,,True
2023-01-16T20:00:00Z,Bexley,BX2,,,NO2,35.8,,,,,True
2023-01-16T21:00:00Z,Bexley,BX2,,,NO2,39.0,,,,,True
2023-01-16T22:00:00Z,Bexley,BX2,,,NO2,41.8,,,,,True
2023-01-16T23:00:00Z,Bexley,BX2,,,NO2,45.8,,,,,True
2023-01-17T00:00:00Z,Bexley,BX2,,,NO2,47.3,,,,,True
2023-01-17T01:00:00Z,Bexley,BX2,,,NO2,51.9,,,,,True
2023-01-17T02:00:00Z,Bexley,BX2,,,NO2,47.5,,,,,True
2023-01-17T03:00:00Z,Bexley,BX2,,,NO2,45.9,,,,,True
2023-01-17T04:00:00Z,Bexley,BX2,,,NO2,48.8,,,,,True
2023-01-17T05:00:00Z,Bexley,BX2,,,NO2,37.2,,,,,True
2023-01-17T06:00:00Z,Bexley,BX2,,,NO2,52.5,,,,,True
2023-01-17T07:00:00Z,Bexley,BX2,,,NO2,59.0,,,,,True
2023-01-17T08:00:00Z,Bexley,BX2,,,NO2,74.5,,,,,True
2023-01-17T09:00:00Z,Bexley,BX2,,,NO2,86.7,,,,,True
2023-01-17T10:00:00Z,Bexley,BX2,,,NO2,80.4,,,,,True
2023-01-17T11:00:00Z,Bexley,BX2,,,NO2,76.4,,,,,True
2023-01-17T12:00:00Z,Bexley,BX2,,,NO2,50.7,,,,,True
2023-01-17T13:00:00Z,Bexley,BX2,,,NO2,63.3,,,,,True
2023-01-17T14:00:00Z,Bexley,BX2,,,NO2,67.6,,,,,True
2023-01-17T15:00:00Z,Bexley,BX2,,,NO2,66.6,,,,,True
2023-01-17T16:00:00Z,Bexley,BX2,,,NO2,76.0,,,,,True
2023-01-17T17:00:00Z,Bexley,BX2,,,NO2,77.1,,,,,True
2023-01-17T18:00:00Z,Bexley,BX2,,,NO2,70.9,,,,,True
2023-01-17T19:00:00Z,Bexley,BX2,,,NO2,70.5,,,,,True
2023-01-17T20:00:00Z,Bexley,BX2,,,NO2,67.7,,,,,True
2023-01-17T21:00:00Z,Bexley,BX2,,,NO2,67.1,,,,,True
2023-01-17T22:00:00Z,Bexley,BX2,,,NO2,67.5,,,,,True
2023-01-17T23:00:00Z,Bexley,BX2,,,NO2,61.1,,,,,True
2023-01-18T00:00:00Z,Bexley,BX2,,,NO2,57.1,,,,,True
2023-01-18T01:00:00Z,Bexley,BX2,,,NO2,30.4,,,,,True
2023-01-18T02:00:00Z,Bexley,BX2,,,NO2,22.7,,,,,True
2023-01-18T03:00:00Z,Bexley,BX2,,,NO2,19.1,,,,,True
2023-01-18T04:00:00Z,Bexley,BX2,,,NO2,19.2,,,,,True
2023-01-18T05:00:00Z,Bexley,BX2,,,NO2,19.0,,,,,True
2023-01-18T06:00:00Z,Bexley,BX2,,,NO2,19.2,,,,,True
