date,temperature_2m,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,surface_pressure,precipitation,cloud_cover,relative_humidity_2m
2023-02-09 19:00:00+00:00,0.5065,11.525623,14.84318,308.65982,309.09384,14.759999,1032.532,0.0,78.0,86.76551
2023-02-09 20:00:00+00:00,-0.3935,11.709688,15.281989,315.0001,313.09085,13.32,1033.22,0.0,90.0,87.96378
2023-02-09 21:00:00+00:00,-0.7435,11.480557,16.055355,311.18582,317.72638,14.759999,1033.9144,0.0,61.0,87.282234
2023-02-09 22:00:00+00:00,1.2065,6.489992,10.44,266.82022,313.6029,13.32,1033.9355,0.0,73.0,81.59653
2023-02-09 23:00:00+00:00,-1.3935,6.6087217,7.628263,240.64233,289.29013,7.92,1034.2064,0.0,87.0,89.85159
2023-02-10 00:00:00+00:00,-1.9935,9.504272,11.043261,232.69597,250.9743,10.799999,1033.9005,0.0,64.0,96.01742
2023-02-10 01:00:00+00:00,-2.2935,9.346143,14.264361,254.3577,259.82455,12.24,1033.8973,0.0,45.0,97.80448
2023-02-10 02:00:00+00:00,-2.5435,9.531505,15.84,259.1145,270.0,11.879999,1033.8943,0.0,31.0,98.16361
2023-02-10 03:00:00+00:00,-2.5935,8.905908,14.869351,255.96373,276.95285,11.879999,1033.8939,0.0,82.0,97.43644
2023-02-10 04:00:00+00:00,-2.8435,8.707237,11.609651,240.2552,277.1249,11.159999,1033.7915,0.0,100.0,96.70805
2023-02-10 05:00:00+00:00,-2.3935,6.696387,10.636766,216.25392,246.0375,10.799999,1033.4971,0.0,98.0,96.72016
2023-02-10 06:00:00+00:00,-2.5435,8.161764,12.24,228.57643,241.92761,10.799999,1033.5951,0.0,89.0,96.35724
2023-02-10 07:00:00+00:00,-2.7435,8.089993,14.372974,249.14546,247.93205,11.5199995,1033.8921,0.0,94.0,95.993
2023-02-10 08:00:00+00:00,-1.7435,6.12,16.58346,241.92761,242.87877,10.799999,1034.3022,0.0,100.0,95.31814
2023-02-10 09:00:00+00:00,0.7065,10.009036,19.083395,232.3057,234.21094,16.199999,1034.3289,0.0,100.0,88.71205
2023-02-10 10:00:00+00:00,3.0565,9.793058,22.104116,252.89719,253.92636,18.0,1034.8528,0.0,100.0,83.03912
2023-02-10 11:00:00+00:00,4.8564997,11.966953,17.76081,248.83867,252.29948,21.599998,1034.5726,0.0,100.0,78.921875
2023-02-10 12:00:00+00:00,6.3564997,13.905509,19.469975,248.74942,250.55988,23.759998,1034.1893,0.0,100.0,72.934616
2023-02-10 13:00:00+00:00,7.4065,15.844089,21.194187,248.68202,249.10216,27.72,1033.602,0.0,94.0,68.84287
2023-02-10 14:00:00+00:00,7.8564997,16.854767,22.545315,250.0168,250.40762,29.16,1033.2078,0.0,100.0,68.44783
2023-02-10 15:00:00+00:00,7.6565,16.09969,22.226902,243.43501,245.09526,29.16,1033.0063,0.0,100.0,71.38499
2023-02-10 16:00:00+00:00,6.9564996,13.397612,23.847115,239.30035,241.11351,26.64,1033.1982,0.0,100.0,77.305534
2023-02-10 17:00:00+00:00,5.4065,11.983188,26.576681,237.26477,241.69934,21.24,1033.2821,0.0,100.0,86.027245
2023-02-10 18:00:00+00:00,4.9564996,14.186923,30.141266,234.29321,240.67961,22.319998,1033.2772,0.0,100.0,89.38992
2023-02-10 19:00:00+00:00,5.2064996,14.20062,30.121912,239.53453,245.2727,23.039999,1033.18,0.0,100.0,90.04171
2023-02-10 20:00:00+00:00,5.7064996,14.007655,29.620802,244.09354,249.36237,23.4,1033.0857,0.0,100.0,90.39585
2023-02-10 21:00:00+00:00,5.4564996,12.768586,28.58545,248.4985,253.16245,22.68,1033.0831,0.0,100.0,91.975586
2023-02-10 22:00:00+00:00,5.4564996,12.43434,28.038431,247.8905,254.3577,20.519999,1033.3823,0.0,100.0,93.27207
2023-02-10 23:00:00+00:00,6.1064997,11.841756,25.068514,250.46326,257.56046,20.880001,1033.2893,0.0,100.0,93.95708
2023-02-11 00:00:00+00:00,6.9564996,9.6932955,22.007162,254.93146,266.24835,18.359999,1033.0986,0.0,100.0,93.028
2023-02-11 01:00:00+00:00,7.1565,9.605998,20.883104,257.00537,269.01227,15.4800005,1033.101,0.0,100.0,94.65615
2023-02-11 02:00:00+00:00,7.0065,8.209263,19.083395,254.74483,268.9191,15.119999,1032.9995,0.0,100.0,95.63334
2023-02-11 03:00:00+00:00,6.8065,8.891344,19.652176,248.6293,261.57312,14.04,1032.5988,0.0,100.0,95.9568
2023-02-11 04:00:00+00:00,6.7064996,9.178235,20.696085,244.44008,256.93066,14.759999,1032.3981,0.0,100.0,95.62306
2023-02-11 05:00:00+00:00,6.6565,9.693296,20.696085,248.19853,256.93066,15.119999,1032.4973,0.0,100.0,95.95204
2023-02-11 06:00:00+00:00,6.5065,9.565437,20.545246,250.20103,258.887,15.4800005,1032.7948,0.0,100.0,95.947266
2023-02-11 07:00:00+00:00,6.3065,9.904906,20.545246,250.9064,258.887,15.4800005,1033.092,0.0,100.0,95.94088
2023-02-11 08:00:00+00:00,6.4564996,9.826088,19.803272,261.57312,268.9584,15.4800005,1033.592,0.0,100.0,95.28427
2023-02-11 09:00:00+00:00,7.0565,8.905908,20.674158,255.96373,277.00116,16.199999,1033.798,0.0,100.0,93.03338
2023-02-11 10:00:00+00:00,8.5065,12.661564,17.309973,284.8265,286.92758,20.880001,1033.9126,0.0,100.0,86.04948
2023-02-11 11:00:00+00:00,9.7065,11.269782,14.48972,296.56497,296.56497,22.68,1034.0243,0.0,76.0,80.466415
2023-02-11 12:00:00+00:00,10.2065,9.6932955,12.413476,285.06854,286.8585,20.519999,1034.0295,0.0,82.0,75.44231
2023-02-11 13:00:00+00:00,10.606501,8.311245,10.365251,287.6502,290.3232,18.359999,1033.8339,0.0,100.0,70.95933
2023-02-11 14:00:00+00:00,10.5565,6.763786,8.373386,295.20108,295.46332,16.56,1033.6342,0.0,100.0,69.97169
2023-02-11 15:00:00+00:00,10.4565,5.4833565,6.763786,293.1986,295.20108,12.959999,1033.4338,0.0,100.0,68.98527
2023-02-11 16:00:00+00:00,10.2065,2.968636,5.7599998,255.96373,270.0,10.440001,1033.6306,0.0,100.0,73.38428
2023-02-11 17:00:00+00:00,8.6565,5.3999996,6.792466,216.86998,237.99466,6.4799995,1033.8141,0.0,100.0,82.57559
2023-02-11 18:00:00+00:00,8.0065,5.1165614,9.885262,219.28938,236.88864,7.5599995,1034.2065,0.0,100.0,84.81519
2023-02-11 19:00:00+00:00,7.9564996,5.8603754,13.0447235,227.4896,242.02061,8.64,1034.505,0.0,100.0,83.6411
2023-02-11 20:00:00+00:00,7.4065,5.3999996,12.43434,233.13002,247.8905,8.64,1034.699,0.0,100.0,85.63702
2023-02-11 21:00:00+00:00,7.0065,5.95906,9.6932955,244.98314,254.93146,7.92,1034.8942,0.0,100.0,88.318954
2023-02-11 22:00:00+00:00,6.7064996,6.489992,7.5685663,266.82022,267.27374,7.5599995,1034.891,0.0,100.0,91.09957
2023-02-11 23:00:00+00:00,7.0565,4.3349743,5.506941,274.76355,281.3099,7.5599995,1034.9946,0.0,100.0,87.71156
2023-02-12 00:00:00+00:00,6.8564997,1.835647,1.1384199,11.3098955,341.56494,5.04,1035.3912,0.0,100.0,84.982376
2023-02-12 01:00:00+00:00,6.4065,3.7585104,5.00128,106.699326,120.256355,3.6,1035.2869,0.0,100.0,87.958176
2023-02-12 02:00:00+00:00,6.1064997,6.725354,9.028754,105.52418,113.49858,7.5599995,1035.184,0.0,73.0,90.74139
2023-02-12 03:00:00+00:00,6.2064996,7.729527,10.630672,117.75845,118.30067,8.64,1035.1849,0.0,77.0,88.248184
2023-02-12 04:00:00+00:00,5.7565,8.942214,10.799999,139.89915,126.86998,9.72,1034.981,0.0,82.0,87.28341
2023-02-12 05:00:00+00:00,5.6064997,8.161764,10.383987,138.57643,123.690094,10.08,1035.0791,0.0,100.0,88.505196
2023-02-12 06:00:00+00:00,5.7565,6.489992,9.422101,123.6901,133.45189,9.36,1035.0807,0.0,100.0,88.20811
2023-02-12 07:00:00+00:00,5.9065,4.510787,10.990322,118.61037,148.39255,7.2,1034.9825,0.0,100.0,89.15385
2023-02-12 08:00:00+00:00,6.1565,4.6102495,12.979984,141.34016,160.55988,7.2,1035.4838,0.0,100.0,91.06195
2023-02-12 09:00:00+00:00,7.0565,5.8048253,12.0694,150.2552,162.64589,9.0,1035.5929,0.0,100.0,88.01699
2023-02-12 10:00:00+00:00,8.106501,6.12,9.504273,151.92761,155.37645,11.5199995,1035.6036,0.0,80.0,82.21984
2023-02-12 11:00:00+00:00,8.9565,10.30883,13.049689,155.22488,155.55606,19.08,1035.6124,0.0,100.0,69.65074
2023-02-12 12:00:00+00:00,8.7565,11.966953,15.844089,158.83867,158.68202,19.08,1035.2112,0.0,100.0,73.120026
2023-02-12 13:00:00+00:00,9.106501,9.826088,12.371645,171.57312,171.6342,21.24,1034.7161,0.0,100.0,70.17221
2023-02-12 14:00:00+00:00,9.106501,8.209263,10.483357,164.74483,164.05453,18.0,1034.3171,0.0,100.0,70.17221
2023-02-12 15:00:00+00:00,9.2065,8.587338,10.990322,146.97614,148.39255,14.759999,1033.82,0.0,100.0,70.43873
2023-02-12 16:00:00+00:00,9.0065,8.14587,11.720751,135.0001,137.4896,15.84,1033.5186,0.0,100.0,71.89655
2023-02-12 17:00:00+00:00,8.2065,5.6920996,12.979984,108.43504,123.6901,12.599999,1033.4108,0.0,100.0,77.50477
2023-02-12 18:00:00+00:00,7.7565,6.6185193,14.982228,112.38018,125.21768,10.08,1033.6057,0.0,100.0,81.03653
2023-02-12 19:00:00+00:00,7.5065,6.439876,14.904173,116.56499,127.14677,10.799999,1033.8025,0.0,100.0,83.58711
2023-02-12 20:00:00+00:00,6.8564997,5.634891,14.05845,116.56499,129.80553,10.08,1033.8954,0.0,100.0,88.30574
2023-02-12 21:00:00+00:00,6.3065,5.4833565,14.618837,113.19862,127.99879,8.64,1033.79,0.0,79.0,91.38986
2023-02-12 22:00:00+00:00,6.3564997,7.5685663,17.283749,115.34614,125.6765,11.879999,1033.7904,0.0,100.0,89.190895
2023-02-12 23:00:00+00:00,6.2565,8.39657,18.626305,120.96369,131.08165,13.32,1033.5901,0.0,100.0,89.80752
2023-02-13 00:00:00+00:00,5.7565,8.435069,18.089775,129.80553,137.41954,14.4,1033.3855,0.0,100.0,89.768555
2023-02-13 01:00:00+00:00,5.9564996,8.161764,16.08761,131.42357,139.53786,14.759999,1033.0883,0.0,100.0,86.08464
2023-02-13 02:00:00+00:00,5.7064996,6.638072,14.291592,130.60121,139.08571,12.959999,1032.986,0.0,89.0,84.8537
2023-02-13 03:00:00+00:00,4.7565,5.1919937,13.755579,123.690094,137.12111,10.08,1032.5774,0.0,35.0,88.43069
2023-02-13 04:00:00+00:00,3.9565,5.00128,13.755579,120.256355,137.12111,7.92,1032.4692,0.0,25.0,91.55647
2023-02-13 05:00:00+00:00,2.7565,6.28713,14.264361,113.62939,132.95459,9.36,1032.5559,0.0,33.0,94.46824
2023-02-13 06:00:00+00:00,2.4565,5.937272,15.192682,104.03627,126.32692,9.0,1032.2535,0.0,61.0,94.79349
2023-02-13 07:00:00+00:00,2.0565,6.162207,16.263872,96.70974,117.69938,9.36,1032.2494,0.0,16.0,95.80176
2023-02-13 08:00:00+00:00,2.2565,6.725354,17.477621,105.52418,122.38066,10.08,1032.3514,0.0,2.0,95.80846
2023-02-13 09:00:00+00:00,4.2565,7.6367526,17.10284,98.13002,130.73203,14.4,1032.173,0.0,1.0,89.96882
2023-02-13 10:00:00+00:00,6.5065,6.151683,10.296251,110.55613,126.46933,14.04,1031.9972,0.0,2.0,86.141716
2023-02-13 11:00:00+00:00,8.356501,7.8954163,9.931042,133.1524,136.46873,16.919998,1032.0164,0.0,10.0,81.96729
2023-02-13 12:00:00+00:00,10.0565,9.0,11.384198,143.13002,145.30478,19.44,1031.435,0.0,17.0,70.360634
2023-02-13 13:00:00+00:00,10.9065,8.373386,10.30883,154.5367,155.22488,19.08,1030.9452,0.0,0.0,67.88819
2023-02-13 14:00:00+00:00,11.3065,7.5942082,9.511088,148.57048,150.5242,18.0,1030.3506,0.0,0.0,67.97183
2023-02-13 15:00:00+00:00,11.4065,8.4963045,11.384198,143.61555,145.30478,16.56,1029.9528,0.0,0.0,69.41786
2023-02-13 16:00:00+00:00,10.7065,7.42159,13.104198,140.90616,142.81522,16.56,1029.7466,0.0,0.0,75.26749
2023-02-13 17:00:00+00:00,7.2064996,9.449572,16.135872,130.36446,141.34016,11.879999,1029.8103,0.0,0.0,88.951454
2023-02-13 18:00:00+00:00,5.4065,9.422101,18.58451,136.54811,148.46526,12.599999,1030.2905,0.0,0.0,93.269455
2023-02-13 19:00:00+00:00,3.8565,10.514218,18.720001,141.95291,157.3801,13.32,1030.274,0.0,0.0,95.861534
2023-02-13 20:00:00+00:00,2.6065,11.91812,18.289274,154.98314,169.79608,14.04,1030.1611,0.0,0.0,97.19591
2023-02-13 21:00:00+00:00,1.9065,12.57426,19.45333,166.75948,177.87895,15.119999,1030.1538,0.0,0.0,96.140915
2023-02-13 22:00:00+00:00,1.9565,12.261158,19.45333,176.6336,182.12105,15.119999,1030.0547,0.0,0.0,94.0944
2023-02-13 23:00:00+00:00,2.3565,11.885453,18.775301,178.26433,184.39862,14.759999,1030.0588,0.0,0.0,92.109886
2023-02-14 00:00:00+00:00,2.3565,11.966953,19.245697,186.91113,187.52373,14.04,1029.66,0.0,17.0,91.4506
2023-02-14 01:00:00+00:00,2.5065,11.720751,19.35314,190.6196,189.63747,14.04,1029.4622,0.0,0.0,92.119156
2023-02-14 02:00:00+00:00,1.6565,13.049689,19.694992,204.44394,198.10385,15.119999,1029.2538,0.0,0.0,94.76024
2023-02-14 03:00:00+00:00,1.1065,13.708391,20.46941,203.19861,203.86018,16.199999,1028.9489,0.0,0.0,96.46352
2023-02-14 04:00:00+00:00,0.8565,13.281023,19.376562,212.82854,215.16652,16.199999,1028.7463,0.0,0.0,96.805664
2023-02-14 05:00:00+00:00,1.0565,11.753876,17.10284,220.0302,220.73201,15.84,1028.7487,0.0,0.0,97.16067
2023-02-14 06:00:00+00:00,1.1065,11.119281,15.778516,209.0545,214.77791,13.679999,1028.9489,0.0,0.0,97.16181
2023-02-14 07:00:00+00:00,1.1565,10.739833,15.141414,193.57045,208.39293,12.959999,1029.0488,0.0,6.0,96.81339
2023-02-14 08:00:00+00:00,1.3065,11.304229,16.311613,189.16228,202.03629,13.32,1029.4493,0.0,0.0,97.1664
2023-02-14 09:00:00+00:00,5.3065,7.5685663,15.281989,182.72626,195.01842,13.32,1029.2921,0.0,0.0,90.04933
2023-02-14 10:00:00+00:00,7.9065,4.73506,14.917212,171.25392,188.32556,12.24,1029.2195,0.0,0.0,85.69014
2023-02-14 11:00:00+00:00,10.0065,5.771239,8.311245,183.57626,184.96965,14.4,1029.1411,0.0,0.0,81.34059
2023-02-14 12:00:00+00:00,10.9565,5.0528407,6.489992,184.08554,183.17976,15.84,1028.6517,0.0,0.0,79.00665
2023-02-14 13:00:00+00:00,12.2065,6.2145634,8.049845,190.00792,190.3048,14.759999,1028.066,0.0,0.0,72.992325
2023-02-14 14:00:00+00:00,12.8065,7.072878,9.255571,194.7436,193.49574,15.4800005,1027.3738,0.0,0.0,67.8168
2023-02-14 15:00:00+00:00,12.7565,6.849467,9.028754,183.01273,184.57384,15.4800005,1026.8748,0.0,0.0,67.11244
2023-02-14 16:00:00+00:00,11.7065,4.2136917,10.308831,160.0168,167.90526,13.32,1026.3658,0.0,0.0,76.47241
2023-02-14 17:00:00+00:00,7.3564997,11.592895,14.003029,154.23073,162.03076,12.959999,1026.1223,0.0,0.0,87.73921
2023-02-14 18:00:00+00:00,5.2064996,12.10157,16.45007,149.62096,156.80139,14.4,1026.1001,0.0,16.0,93.25896
2023-02-14 19:00:00+00:00,3.7565,12.738099,18.089775,137.29063,148.84076,14.759999,1025.8857,0.0,42.0,95.858246
2023-02-14 20:00:00+00:00,2.7565,12.984975,19.881649,133.87679,148.32457,15.119999,1025.6755,0.0,100.0,94.80586
2023-02-14 21:00:00+00:00,2.2065,13.755579,21.30093,137.12111,149.53453,15.84,1025.4705,0.0,94.0,86.622475
2023-02-14 22:00:00+00:00,2.1065,13.551501,21.897945,140.38934,152.59251,16.199999,1025.1703,0.0,68.0,81.12486
2023-02-14 23:00:00+00:00,2.5565,12.181624,19.721298,145.84026,158.58696,16.199999,1024.8761,0.0,77.0,79.433136
2023-02-15 00:00:00+00:00,2.1565,11.709688,18.388212,135.0001,156.94867,14.4,1024.2732,0.0,100.0,86.93155
2023-02-15 01:00:00+00:00,2.0065,11.709688,18.899143,135.0001,162.25523,13.679999,1023.5736,0.0,100.0,90.77037
2023-02-15 02:00:00+00:00,2.3065,12.413477,19.652176,150.46132,171.57312,14.4,1022.8788,0.0,76.0,92.77054
2023-02-15 03:00:00+00:00,1.2565,14.04,21.288757,180.0,183.87845,16.199999,1022.2695,0.0,100.0,93.72209
2023-02-15 04:00:00+00:00,1.1065,14.154915,22.148045,187.30566,187.47147,16.919998,1021.56995,0.0,100.0,94.39525
2023-02-15 05:00:00+00:00,1.7565,13.1041975,21.068459,200.92458,196.88687,16.919998,1021.27747,0.0,100.0,94.42417
2023-02-15 06:00:00+00:00,1.9565,12.7279215,20.188908,208.7397,201.99118,15.4800005,1021.18005,0.0,100.0,94.43303
2023-02-15 07:00:00+00:00,1.8065,12.397806,21.900904,205.82094,205.30135,15.84,1021.0788,0.0,100.0,94.087364
2023-02-15 08:00:00+00:00,3.8565,9.227524,25.12016,200.55612,205.4633,15.4800005,1021.29956,0.0,100.0,91.225464
2023-02-15 09:00:00+00:00,6.5065,13.53236,26.434887,208.61037,209.35765,20.16,1021.1277,0.0,100.0,83.75982
2023-02-15 10:00:00+00:00,8.606501,12.979984,27.162708,213.6901,214.74324,21.96,1021.0495,0.0,100.0,79.75671
2023-02-15 11:00:00+00:00,10.2065,15.778518,22.38378,207.1496,207.80136,26.28,1020.8661,0.0,100.0,75.70312
2023-02-15 12:00:00+00:00,11.2565,15.509274,21.794127,201.80147,202.3287,29.88,1020.1785,0.0,31.0,71.82357
2023-02-15 13:00:00+00:00,12.5065,18.089775,24.696104,211.15924,210.6772,30.960001,1019.79175,0.0,0.0,68.4554
2023-02-15 14:00:00+00:00,12.9065,19.33639,26.427528,204.17911,204.12099,32.760002,1019.19714,0.0,0.0,65.776054
2023-02-15 15:00:00+00:00,12.606501,18.681883,26.729847,205.08356,205.52965,32.399998,1019.09467,0.0,0.0,65.71056
2023-02-15 16:00:00+00:00,11.4565,18.359999,30.500309,208.07239,210.49976,30.599998,1019.1831,0.0,0.0,68.00312
2023-02-15 17:00:00+00:00,9.606501,16.1198,32.359974,209.42737,212.27562,29.16,1019.065,0.0,8.0,71.75958
2023-02-15 18:00:00+00:00,8.3065,15.1884165,32.949345,211.42952,213.86372,25.919998,1019.0518,0.0,31.0,78.06373
2023-02-15 19:00:00+00:00,7.9065,16.485485,33.857227,211.60745,215.042,26.64,1019.04803,0.0,100.0,81.33996
2023-02-15 20:00:00+00:00,7.4065,13.896187,31.037344,216.57312,217.93333,26.28,1019.2424,0.0,45.0,86.23435
2023-02-15 21:00:00+00:00,7.1565,12.88981,28.62396,215.90982,219.89778,22.319998,1019.33954,0.0,99.0,89.87708
2023-02-15 22:00:00+00:00,7.9065,13.044722,27.0024,219.40063,222.83891,21.599998,1019.24744,0.0,100.0,91.18084
2023-02-15 23:00:00+00:00,8.356501,12.768586,25.7041,229.574,232.96953,21.24,1019.1522,0.0,100.0,94.06168
2023-02-16 00:00:00+00:00,8.856501,11.988594,23.688984,228.65231,233.65245,20.16,1019.65594,0.0,100.0,96.34725
2023-02-16 01:00:00+00:00,8.856501,13.684735,24.26998,234.63745,237.72438,21.599998,1019.5562,0.0,100.0,96.0211
2023-02-16 02:00:00+00:00,8.2065,11.525623,22.473343,231.34016,234.78232,21.599998,1019.25037,0.0,100.0,95.348274
2023-02-16 03:00:00+00:00,7.6565,9.0,20.111729,216.86998,224.27486,18.72,1018.5469,0.0,100.0,94.352684
2023-02-16 04:00:00+00:00,7.7565,13.854155,26.486313,204.56715,211.09724,26.64,1018.04926,1.1,100.0,90.23357
2023-02-16 05:00:00+00:00,7.3564997,11.923557,25.567604,208.88649,212.34741,22.319998,1017.7458,0.1,100.0,90.829475
2023-02-16 06:00:00+00:00,7.8564997,16.981165,30.430117,201.12479,205.95871,25.919998,1017.2524,0.0,100.0,88.39346
2023-02-16 07:00:00+00:00,8.106501,19.08,33.353954,211.89075,212.6609,30.239998,1016.9558,0.0,100.0,85.711296
2023-02-16 08:00:00+00:00,8.4565,19.8,34.70407,216.86998,216.98885,32.039997,1017.5577,0.2,100.0,89.05514
2023-02-16 09:00:00+00:00,8.856501,21.09305,35.945957,207.43964,209.38892,34.2,1017.16284,2.4,100.0,90.31467
2023-02-16 10:00:00+00:00,9.356501,20.929594,33.847656,206.56499,209.29126,34.2,1017.0679,0.1,100.0,89.73821
2023-02-16 11:00:00+00:00,9.9565,20.767975,33.696075,213.6901,216.74756,33.48,1016.8746,0.0,100.0,91.008804
2023-02-16 12:00:00+00:00,10.2065,21.096123,35.141975,216.67444,217.92653,37.079998,1016.87714,0.0,100.0,91.95201
2023-02-16 13:00:00+00:00,11.106501,24.344624,32.777794,218.3952,218.7581,42.48,1016.2876,0.0,100.0,90.78152
2023-02-16 14:00:00+00:00,11.4065,20.620804,29.275326,225.70723,225.49815,39.239998,1016.09106,0.0,100.0,91.10656
2023-02-16 15:00:00+00:00,11.856501,21.26744,30.45566,236.0409,237.06131,36.719997,1015.89606,0.0,100.0,90.53085
2023-02-16 16:00:00+00:00,12.106501,16.575644,27.41678,235.6196,240.06857,33.839996,1015.8986,0.0,100.0,87.871155
2023-02-16 17:00:00+00:00,11.9065,16.263872,28.512817,242.30061,245.37645,27.359999,1015.79694,0.0,100.0,87.85323
2023-02-16 18:00:00+00:00,11.4065,15.379206,27.438046,249.44386,250.85176,26.28,1016.29047,0.0,100.0,88.400055
2023-02-16 19:00:00+00:00,10.9565,17.76081,31.006012,252.29948,254.51144,28.44,1016.9841,0.0,100.0,88.06403
2023-02-16 20:00:00+00:00,10.5065,18.58451,31.771912,248.40463,250.12773,30.239998,1017.37854,0.0,100.0,88.024124
2023-02-16 21:00:00+00:00,9.5565,19.483284,35.127216,242.48808,245.79903,30.960001,1017.5688,0.0,99.0,90.67319
2023-02-16 22:00:00+00:00,9.356501,20.63023,36.388504,240.75127,244.19551,33.48,1017.6662,0.0,100.0,92.52585
2023-02-16 23:00:00+00:00,10.2565,21.611996,36.2243,240.01845,243.43501,34.56,1017.7752,0.0,100.0,91.33688
2023-02-17 00:00:00+00:00,10.9065,22.702845,37.868507,242.62238,245.8716,35.64,1017.38275,0.0,100.0,91.6865
2023-02-17 01:00:00+00:00,11.1565,23.090569,37.67637,239.03632,242.70052,37.079998,1017.08575,0.0,100.0,91.70218
2023-02-17 02:00:00+00:00,11.2065,23.507753,38.67278,242.6502,245.82089,37.8,1016.7872,0.0,100.0,92.63036
2023-02-17 03:00:00+00:00,11.2065,24.535526,39.39986,247.5741,250.24043,39.239998,1016.68744,0.0,100.0,92.63036
2023-02-17 04:00:00+00:00,11.1565,26.208395,42.609463,254.05453,256.31595,42.48,1016.6869,0.0,100.0,91.089806
2023-02-17 05:00:00+00:00,10.7065,26.654589,42.69606,253.52304,255.84656,43.199997,1016.68274,0.0,100.0,88.937775
2023-02-17 06:00:00+00:00,10.0065,25.620771,41.899426,250.29193,252.49904,43.199997,1016.47626,0.0,100.0,89.18173
2023-02-17 07:00:00+00:00,9.356501,27.322077,44.554268,251.56496,254.05453,43.92,1016.7687,0.0,100.0,88.82562
2023-02-17 08:00:00+00:00,9.606501,28.348713,44.269753,252.25523,255.39868,46.079998,1017.56915,0.0,100.0,87.94372
2023-02-17 09:00:00+00:00,10.5565,29.620802,45.57805,253.76758,256.29303,47.519997,1017.6784,0.0,100.0,83.66306
2023-02-17 10:00:00+00:00,12.0065,29.035288,42.877796,252.68826,254.91359,49.32,1017.9919,0.0,100.0,80.51062
2023-02-17 11:00:00+00:00,12.9565,28.185953,41.742928,245.07155,246.08768,46.079998,1017.3031,0.0,85.0,79.833336
2023-02-17 12:00:00+00:00,13.1565,36.204617,51.228897,250.84428,251.56496,60.479996,1017.9034,0.0,100.0,78.26984
2023-02-17 13:00:00+00:00,13.2565,31.079071,44.285854,251.77483,252.00682,57.239998,1018.50256,0.0,100.0,79.3423
2023-02-17 14:00:00+00:00,13.4565,29.024128,40.991024,262.8751,262.9375,50.039997,1019.1029,0.1,100.0,78.31501
2023-02-17 15:00:00+00:00,13.5565,22.530937,33.326748,257.074,259.41843,46.079998,1019.50275,0.0,99.0,80.185326
2023-02-17 16:00:00+00:00,13.0565,23.000591,35.457714,252.69939,254.6938,37.8,1019.897,0.0,100.0,83.118904
2023-02-17 17:00:00+00:00,12.2565,19.93048,33.1845,253.20154,254.90837,36.719997,1020.28784,0.0,100.0,87.29974
2023-02-17 18:00:00+00:00,12.106501,20.150354,33.3792,251.24126,253.715,32.399998,1020.8849,0.0,100.0,87.871155
2023-02-17 19:00:00+00:00,11.8065,19.586117,32.744175,252.89719,255.35258,32.399998,1021.2808,0.0,100.0,89.326065
2023-02-17 20:00:00+00:00,11.8065,17.533146,29.830078,250.82089,252.43964,31.319998,1021.3805,0.0,100.0,89.326065
2023-02-17 21:00:00+00:00,11.856501,15.683774,27.86921,238.13406,241.4487,28.08,1021.0818,0.0,100.0,90.229324
2023-02-17 22:00:00+00:00,11.8065,18.089775,30.699368,227.41954,230.7106,28.44,1021.0814,0.0,100.0,90.82984
2023-02-17 23:00:00+00:00,11.6565,21.203358,34.9923,229.82083,233.3658,33.839996,1020.6809,0.0,100.0,89.91363
2023-02-18 00:00:00+00:00,11.2565,21.175837,35.346058,234.6887,236.6336,38.519997,1020.1785,0.0,100.0,91.09651
2023-02-18 01:00:00+00:00,11.4065,22.288042,36.086296,238.8776,241.38963,36.719997,1019.5814,0.0,100.0,88.69723
2023-02-18 02:00:00+00:00,11.2565,24.48,38.803257,241.92761,244.1482,38.88,1019.48047,0.0,100.0,87.49995
2023-02-18 03:00:00+00:00,10.6565,27.276978,42.388374,247.49643,249.10216,43.92,1018.8761,0.0,100.0,83.95967
2023-02-18 04:00:00+00:00,10.0065,27.055143,41.45631,244.7989,246.99738,44.28,1018.2713,0.0,100.0,84.746994
2023-02-18 05:00:00+00:00,9.7565,25.478743,40.57952,246.69508,248.67047,43.199997,1018.06934,0.0,100.0,85.2999
2023-02-18 06:00:00+00:00,9.9565,26.427528,42.45253,245.87901,247.56696,42.12,1017.7721,0.0,100.0,81.89329
2023-02-18 07:00:00+00:00,9.6565,25.809765,42.47542,247.01126,250.18275,42.839996,1017.66943,0.0,100.0,83.84272
2023-02-18 08:00:00+00:00,10.356501,26.729847,42.45253,244.47034,247.56696,43.199997,1017.7762,0.0,100.0,82.78846
2023-02-18 09:00:00+00:00,11.2065,25.744402,40.07497,249.53764,252.21602,43.199997,1018.18335,0.0,100.0,81.49992
2023-02-18 10:00:00+00:00,12.1565,20.65848,32.110706,247.4569,250.34608,42.12,1018.6913,0.0,100.0,80.25996
2023-02-18 11:00:00+00:00,12.8065,27.067116,39.29116,256.14856,256.21838,41.760002,1018.89716,0.0,100.0,79.01099
2023-02-18 12:00:00+00:00,12.7065,26.200977,37.137627,257.3004,258.2544,45.719997,1018.8962,0.0,100.0,79.52993
2023-02-18 13:00:00+00:00,12.7065,24.1388,34.17157,252.64589,253.47412,41.760002,1018.59705,0.0,100.0,80.606705
