@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG2,,,NO2,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG1,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BG2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,PM10,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN2,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,NO2,,,,,
,,BN3,,,PM10,,,,,
,,BN3,,,PM10,,,,,
,,BN3,,,PM10,,,,,
,,BN3,,,PM10,,,,,
,,BN3,,,PM10,,,,,
