@MeasurementDateGMT,@Value,pollutant_std
2023-10-18 13:00:00,32.2,NO2
2023-10-18 14:00:00,33.2,NO2
2023-10-18 15:00:00,46.2,NO2
2023-10-18 16:00:00,36.1,NO2
2023-10-18 17:00:00,40.7,NO2
2023-10-18 18:00:00,33.4,NO2
2023-10-18 19:00:00,32.2,NO2
2023-10-18 20:00:00,39.2,NO2
2023-10-18 21:00:00,22.7,NO2
2023-10-18 22:00:00,21.9,NO2
2023-10-18 23:00:00,20.3,NO2
2023-10-19 00:00:00,13.5,NO2
2023-10-19 01:00:00,7.2,NO2
2023-10-19 02:00:00,15.7,NO2
2023-10-19 03:00:00,19.6,NO2
2023-10-19 04:00:00,27.8,NO2
2023-10-19 05:00:00,32.0,NO2
2023-10-19 06:00:00,78.5,NO2
2023-10-19 07:00:00,52.5,NO2
2023-10-19 08:00:00,36.7,NO2
2023-10-19 09:00:00,45.9,NO2
2023-10-19 10:00:00,44.4,NO2
2023-10-19 11:00:00,47.8,NO2
2023-10-19 12:00:00,32.7,NO2
2023-10-19 13:00:00,39.0,NO2
2023-10-19 14:00:00,23.7,NO2
2023-10-19 15:00:00,42.7,NO2
2023-10-19 16:00:00,25.4,NO2
2023-10-19 17:00:00,42.0,NO2
2023-10-19 18:00:00,50.0,NO2
2023-10-19 19:00:00,55.5,NO2
2023-10-19 20:00:00,45.1,NO2
2023-10-19 21:00:00,68.8,NO2
2023-10-19 22:00:00,74.2,NO2
2023-10-19 23:00:00,46.0,NO2
2023-10-20 00:00:00,33.6,NO2
2023-10-20 01:00:00,31.3,NO2
2023-10-20 02:00:00,29.6,NO2
2023-10-20 03:00:00,20.6,NO2
2023-10-20 04:00:00,32.9,NO2
2023-10-20 05:00:00,45.3,NO2
2023-10-20 06:00:00,50.2,NO2
2023-10-20 07:00:00,63.7,NO2
2023-10-20 08:00:00,59.4,NO2
2023-10-20 09:00:00,51.6,NO2
2023-10-20 10:00:00,52.7,NO2
2023-10-20 11:00:00,54.7,NO2
2023-10-20 12:00:00,50.4,NO2
2023-10-20 13:00:00,47.2,NO2
2023-10-20 14:00:00,47.8,NO2
2023-10-20 15:00:00,64.3,NO2
2023-10-20 16:00:00,102.0,NO2
2023-10-20 17:00:00,73.0,NO2
2023-10-20 18:00:00,95.6,NO2
2023-10-20 19:00:00,75.8,NO2
2023-10-20 20:00:00,72.2,NO2
2023-10-20 21:00:00,63.1,NO2
2023-10-20 22:00:00,58.4,NO2
2023-10-20 23:00:00,62.3,NO2
2023-10-21 00:00:00,38.9,NO2
2023-10-21 01:00:00,28.7,NO2
2023-10-21 02:00:00,23.4,NO2
2023-10-21 03:00:00,22.5,NO2
2023-10-21 04:00:00,27.4,NO2
2023-10-21 05:00:00,47.7,NO2
2023-10-21 06:00:00,62.2,NO2
2023-10-21 07:00:00,48.7,NO2
2023-10-21 08:00:00,40.3,NO2
2023-10-21 09:00:00,48.8,NO2
2023-10-21 10:00:00,50.8,NO2
2023-10-21 11:00:00,57.1,NO2
2023-10-21 12:00:00,43.6,NO2
2023-10-21 13:00:00,38.6,NO2
2023-10-21 14:00:00,65.1,NO2
2023-10-21 15:00:00,64.9,NO2
2023-10-21 16:00:00,54.8,NO2
2023-10-21 17:00:00,99.7,NO2
2023-10-21 18:00:00,74.9,NO2
2023-10-21 19:00:00,48.6,NO2
2023-10-21 20:00:00,38.7,NO2
2023-10-21 21:00:00,53.0,NO2
2023-10-21 22:00:00,50.2,NO2
2023-10-21 23:00:00,33.1,NO2
2023-10-22 00:00:00,27.7,NO2
2023-10-22 01:00:00,17.6,NO2
2023-10-22 02:00:00,19.1,NO2
2023-10-22 03:00:00,20.7,NO2
2023-10-22 04:00:00,26.8,NO2
2023-10-22 05:00:00,25.9,NO2
2023-10-22 06:00:00,28.9,NO2
2023-10-22 07:00:00,34.4,NO2
2023-10-22 08:00:00,38.4,NO2
2023-10-22 09:00:00,31.7,NO2
2023-10-22 10:00:00,25.3,NO2
2023-10-22 11:00:00,41.7,NO2
2023-10-22 12:00:00,39.4,NO2
2023-10-22 13:00:00,48.4,NO2
2023-10-22 14:00:00,47.2,NO2
2023-10-22 15:00:00,59.6,NO2
2023-10-22 16:00:00,64.6,NO2
2023-10-22 17:00:00,59.5,NO2
2023-10-22 18:00:00,54.9,NO2
2023-10-22 19:00:00,68.9,NO2
2023-10-22 20:00:00,59.6,NO2
2023-10-22 21:00:00,61.6,NO2
2023-10-22 22:00:00,53.7,NO2
2023-10-22 23:00:00,49.9,NO2
2023-10-23 00:00:00,43.9,NO2
2023-10-23 01:00:00,38.0,NO2
2023-10-23 02:00:00,30.1,NO2
2023-10-23 03:00:00,28.5,NO2
2023-10-23 04:00:00,42.2,NO2
2023-10-23 05:00:00,59.1,NO2
2023-10-23 06:00:00,72.9,NO2
2023-10-23 07:00:00,65.3,NO2
2023-10-23 08:00:00,53.2,NO2
2023-10-23 09:00:00,86.3,NO2
2023-10-23 10:00:00,37.5,NO2
2023-10-23 11:00:00,40.9,NO2
2023-10-23 12:00:00,48.0,NO2
2023-10-23 13:00:00,29.1,NO2
2023-10-23 14:00:00,47.3,NO2
2023-10-23 15:00:00,48.2,NO2
2023-10-23 16:00:00,108.3,NO2
2023-10-23 17:00:00,43.2,NO2
2023-10-23 18:00:00,46.2,NO2
2023-10-23 19:00:00,45.1,NO2
2023-10-23 20:00:00,49.0,NO2
2023-10-23 21:00:00,50.6,NO2
2023-10-23 22:00:00,58.5,NO2
2023-10-23 23:00:00,54.5,NO2
2023-10-24 00:00:00,46.8,NO2
2023-10-24 01:00:00,37.7,NO2
2023-10-24 02:00:00,40.1,NO2
2023-10-24 03:00:00,42.9,NO2
2023-10-24 04:00:00,58.1,NO2
2023-10-24 05:00:00,57.2,NO2
2023-10-24 06:00:00,98.0,NO2
2023-10-24 07:00:00,109.3,NO2
2023-10-24 08:00:00,52.1,NO2
2023-10-24 09:00:00,89.6,NO2
2023-10-24 10:00:00,51.1,NO2
2023-10-24 11:00:00,56.1,NO2
2023-10-24 12:00:00,46.9,NO2
2023-10-24 13:00:00,35.8,NO2
2023-10-24 14:00:00,56.4,NO2
2023-10-24 15:00:00,48.8,NO2
2023-10-24 16:00:00,74.1,NO2
2023-10-24 17:00:00,101.1,NO2
2023-10-24 18:00:00,78.0,NO2
2023-10-24 19:00:00,62.9,NO2
2023-10-24 20:00:00,80.7,NO2
2023-10-24 21:00:00,59.5,NO2
2023-10-24 22:00:00,64.2,NO2
2023-10-24 23:00:00,64.2,NO2
2023-10-25 00:00:00,53.9,NO2
2023-10-25 01:00:00,47.4,NO2
2023-10-25 02:00:00,50.5,NO2
2023-10-25 03:00:00,48.4,NO2
2023-10-25 04:00:00,57.4,NO2
2023-10-25 05:00:00,64.1,NO2
2023-10-25 06:00:00,73.3,NO2
2023-10-25 07:00:00,63.4,NO2
2023-10-25 08:00:00,49.7,NO2
2023-10-25 09:00:00,57.6,NO2
2023-10-25 10:00:00,,NO2
2023-10-25 11:00:00,58.0,NO2
2023-10-25 12:00:00,59.1,NO2
2023-10-25 13:00:00,119.2,NO2
2023-10-25 14:00:00,57.3,NO2
2023-10-25 15:00:00,64.5,NO2
2023-10-25 16:00:00,95.3,NO2
2023-10-25 17:00:00,57.1,NO2
2023-10-25 18:00:00,100.7,NO2
2023-10-25 19:00:00,74.3,NO2
2023-10-25 20:00:00,56.4,NO2
2023-10-25 21:00:00,59.0,NO2
2023-10-25 22:00:00,43.7,NO2
2023-10-25 23:00:00,57.9,NO2
2023-10-26 00:00:00,34.6,NO2
2023-10-26 01:00:00,22.5,NO2
2023-10-26 02:00:00,22.4,NO2
2023-10-26 03:00:00,38.1,NO2
2023-10-26 04:00:00,53.3,NO2
2023-10-26 05:00:00,73.9,NO2
2023-10-26 06:00:00,59.0,NO2
2023-10-26 07:00:00,44.9,NO2
2023-10-26 08:00:00,35.9,NO2
2023-10-26 09:00:00,58.0,NO2
2023-10-26 10:00:00,51.9,NO2
2023-10-26 11:00:00,48.2,NO2
2023-10-26 12:00:00,53.2,NO2
2023-10-26 13:00:00,67.1,NO2
2023-10-26 14:00:00,153.0,NO2
2023-10-26 15:00:00,70.2,NO2
2023-10-26 16:00:00,106.0,NO2
2023-10-26 17:00:00,91.5,NO2
2023-10-26 18:00:00,157.6,NO2
2023-10-26 19:00:00,75.3,NO2
2023-10-26 20:00:00,72.9,NO2
2023-10-26 21:00:00,68.9,NO2
2023-10-26 22:00:00,66.1,NO2
2023-10-26 23:00:00,48.3,NO2
2023-10-27 00:00:00,38.9,NO2
2023-10-27 01:00:00,41.8,NO2
2023-10-27 02:00:00,39.7,NO2
2023-10-27 03:00:00,40.2,NO2
2023-10-27 04:00:00,66.1,NO2
2023-10-27 05:00:00,67.6,NO2
2023-10-27 06:00:00,78.2,NO2
2023-10-27 07:00:00,95.1,NO2
2023-10-27 08:00:00,78.8,NO2
2023-10-27 09:00:00,85.7,NO2
2023-10-27 10:00:00,65.0,NO2
2023-10-27 11:00:00,43.7,NO2
2023-10-27 12:00:00,85.8,NO2
2023-10-27 13:00:00,98.8,NO2
2023-10-27 14:00:00,95.9,NO2
2023-10-27 15:00:00,85.2,NO2
2023-10-27 16:00:00,88.5,NO2
2023-10-27 17:00:00,112.0,NO2
2023-10-27 18:00:00,71.2,NO2
2023-10-27 19:00:00,81.2,NO2
2023-10-27 20:00:00,54.6,NO2
2023-10-27 21:00:00,46.1,NO2
2023-10-27 22:00:00,43.2,NO2
2023-10-27 23:00:00,29.5,NO2
2023-10-28 00:00:00,23.8,NO2
2023-10-28 01:00:00,17.3,NO2
2023-10-28 02:00:00,23.2,NO2
2023-10-28 03:00:00,41.5,NO2
2023-10-28 04:00:00,61.9,NO2
2023-10-28 05:00:00,72.4,NO2
2023-10-28 06:00:00,91.4,NO2
2023-10-28 07:00:00,66.2,NO2
2023-10-28 08:00:00,84.8,NO2
2023-10-28 09:00:00,97.5,NO2
2023-10-28 10:00:00,84.2,NO2
2023-10-28 11:00:00,49.7,NO2
2023-10-28 12:00:00,47.1,NO2
2023-10-28 13:00:00,46.1,NO2
2023-10-28 14:00:00,44.0,NO2
